id,title,revenue,vote_count,vote_average,runtime,popularity
441894,Baadshaho,27000000,22,5.5,136.0,3.274
146223,Closed Circuit,5750401,299,5.9,96.0,13.12
471919,Lucknow Central,0,25,6.4,147.0,3.394
632000,A Family Affair,0,1,9.0,13.0,1.615
364089,Anthony Jeselnik: Thoughts and Prayers,0,57,7.4,59.0,5.225
283587,Beasts of No Nation,9077700,1156,7.6,137.0,10.577
339988,The Circle,20497844,3390,5.5,110.0,33.592
340674,Dark Crimes,0,245,4.5,93.0,17.813
218208,Homeland,0,0,0.0,81.0,2.412
468052,Meghnadbodh Rohoshyo,0,3,5.5,122.0,1.782
463210,Sanju Weds Geetha,0,0,0.0,138.0,0.85
403848,A Scandall,0,4,3.5,112.0,1.881
523851,Aisa Yeh Jahaan,0,1,7.0,126.0,0.6
211990,Ankur Arora Murder Case,0,9,5.5,129.0,1.809
345718,Belief: The Possession of Janet Moses,0,15,5.9,89.0,3.752
8696,Calendar Girls,96542059,237,6.6,108.0,11.133
462879,Darra,0,1,5.0,122.0,0.6
295146,Bloody Che Contra,0,2,8.0,88.0,1.508
285937,Water,0,4,7.0,126.0,1.279
694919,Money Plane,0,175,5.9,82.0,745.191
12616,One Night Stand,2642983,60,5.5,102.0,9.974
411999,OtherLife,0,253,6.5,96.0,8.585
391763,Sardaarji 2,0,3,7.3,145.0,2.008
13861,Road to Singapore,0,24,6.7,85.0,6.223
298157,Tamanchey,0,3,4.0,113.0,2.211
458802,Teshan,0,3,7.3,136.0,1.764
509702,Ujala Hi Ujala,0,0,0.0,124.0,0.6
392567,Killing Veerappan,7500000,5,7.6,125.0,1.112
256472,Why Knot,0,3,4.7,,1.187
381351,A Mighty Team,0,111,5.8,95.0,6.408
113082,Berserk: The Golden Age Arc I - The Egg of the King,0,245,7.2,76.0,12.308
17165,Bleach the Movie: Fade to Black,0,79,6.9,94.0,21.647
73245,Bleach the Movie: Hell Verse,0,65,6.9,103.0,41.348
918,Blind Date,39321715,278,5.9,95.0,12.355
17581,Naruto Shippuden the Movie: Bonds,0,177,7.1,90.0,58.128
20982,Naruto Shippuden the Movie,0,226,7.1,94.0,78.804
639263,"Martin Matte : La vie, la mort... eh la la..!",0,2,7.5,0.0,1.066
452413,This Is Not What I Expected,0,23,7.3,106.0,4.164
376389,Sky Ladder: The Art of Cai Guo-Qiang,0,11,7.3,80.0,2.95
356296,Suburra,0,947,7.4,130.0,11.832
228009,Russell Peters: Notorious,0,42,6.7,71.0,4.704
614488,Street Flow,0,226,7.2,95.0,10.839
588508,Chann Tay Soorma,0,0,0.0,,0.6
413845,Blessed Benefit,0,6,6.2,83.0,1.917
688046,Clair Obscur,0,0,0.0,82.0,2.019
481004,"El Especial de Alex Fernández, el Especial",0,2,6.5,52.0,0.94
473313,Kingdom of Us,0,19,7.2,109.0,4.738
419479,The Babysitter,0,2332,6.0,85.0,39.365
396398,The Meyerowitz Stories (New and Selected),0,765,6.4,112.0,10.154
368993,Mascots,0,113,5.5,89.0,9.687
476968,"Paul, Apostle of Christ",22525668,138,6.8,108.0,45.443
477033,Errementari: The Blacksmith and the Devil,0,320,6.3,98.0,16.144
507618,Feminists: What Were They Thinking?,0,70,7.9,86.0,13.319
524736,Kuntilanak,0,40,6.3,105.0,7.557
553539,ReMastered: Who Shot the Sheriff,0,27,6.7,57.0,4.801
489927,The Kindergarten Teacher,0,192,6.6,96.0,13.842
382750,Barakah Meets Barakah,0,22,6.6,88.0,2.603
457917,Bomb Scared,0,76,5.5,89.0,9.08
408619,Justin Timberlake + The Tennessee Kids,0,28,7.6,90.0,9.187
1726,Iron Man,585174222,19338,7.6,126.0,76.777
433138,Bygones Be Bygones,0,9,5.2,103.0,0.978
559969,El Camino: A Breaking Bad Movie,0,2859,6.9,123.0,84.321
568091,Fractured,0,1298,6.6,100.0,35.026
638691,The Bling Lagosians,0,3,5.3,98.0,3.599
631997,The Forest of Love,0,71,6.5,151.0,6.997
29845,A Woman Under the Influence,0,239,7.9,155.0,9.423
393184,Clash,18215,58,7.5,95.0,3.086
637868,"Hoshino Gen Dome Tour ""POP VIRUS"" at Tokyo Dome",0,0,0.0,120.0,0.678
470614,Tales from the Hood 2,0,29,4.7,110.0,8.232
480409,Christina P: Mother Inferior,0,15,6.6,59.0,4.833
297098,Chelsea Handler: Uganda Be Kidding Me Live,0,30,6.4,71.0,5.488
155325,300 Miles to Heaven,0,9,6.7,90.0,1.863
612587,A.M.I.,0,28,4.6,77.0,6.593
2043,Along Came a Spider,105178561,1132,6.3,104.0,14.678
227425,Alpha and Omega 2: A Howl-iday Adventure,0,30,5.3,45.0,8.665
38700,Bad Boys for Life,419074646,5494,7.3,124.0,339.152
8961,Bad Boys II,273339556,3732,6.6,147.0,38.149
4133,Blow,83282296,3019,7.4,124.0,21.523
9529,Candyman,25792310,770,6.4,100.0,19.731
458897,Charlie's Angels,73279888,1672,6.7,118.0,112.516
9471,Charlie's Angels: Full Throttle,259175788,2161,5.5,106.0,22.321
1640,Crash,98410061,2377,7.3,112.0,19.978
10152,Dumb and Dumberer: When Harry Met Lloyd,39267515,537,4.1,85.0,18.143
238603,Earth to Echo,45300000,443,5.8,89.0,10.753
176032,Escape from the 'Liberty' Cinema,0,11,5.7,92.0,1.42
10877,Exit Wounds,79958599,255,5.5,101.0,17.542
538366,First Kiss,0,4,6.5,89.0,1.382
14817,Good Burger,0,298,5.8,95.0,11.035
10030,Good Luck Chuck,59192128,1031,5.9,101.0,15.758
343,Harold and Maude,0,634,7.7,91.0,13.588
63710,Honey 2,0,308,6.4,110.0,17.293
208309,Hotel Pacific,0,11,7.4,94.0,2.695
480157,House of the Witch,0,78,4.5,90.0,73.922
341660,Jealousy and Medicine,0,4,6.3,100.0,1.013
13811,Knowing,155446362,3565,6.1,121.0,26.372
51876,Limitless,161849455,7808,7.2,105.0,24.4
71511,Medium Raw,0,8,4.4,111.0,6.439
608,Men in Black II,441818803,7281,6.3,88.0,32.906
635769,Nikki Glaser: Bangin',0,20,6.8,63.0,6.067
3638,No Reservations,92601050,768,6.4,104.0,21.2
298,Ocean's Thirteen,311312624,4492,6.7,122.0,21.433
163,Ocean's Twelve,362744280,5119,6.5,125.0,29.962
164558,One Direction: This Is Us,0,640,8.4,92.0,24.673
1578,Raging Bull,23000000,2667,8.0,129.0,16.866
16340,Rugrats in Paris: The Movie,103,311,6.5,78.0,11.151
4233,Scream 2,172363301,2248,6.4,120.0,23.883
58496,Senna,8212430,604,8.2,106.0,12.261
187,Sin City,158733820,5764,7.4,124.0,22.916
451303,Sinister Circle,0,7,6.7,86.0,2.976
9651,Supergirl,14296438,333,5.3,124.0,25.987
1452,Superman Returns,391081192,2921,5.6,154.0,20.369
9408,Surf's Up,149044513,1638,6.2,85.0,13.284
27573,The Bounty Hunter,136000000,2050,5.8,110.0,15.023
7350,The Bucket List,175372502,2467,7.2,97.0,16.601
32326,The Cruise,0,15,7.7,76.0,3.515
381961,The Figurine,200000,7,4.6,122.0,1.438
888,The Flintstones,341631208,1648,5.2,91.0,27.251
889,The Flintstones in Viva Rock Vegas,59468275,477,4.7,90.0,17.73
510119,The Lynx Liaison,0,1,10.0,51.0,0.6
1402,The Pursuit of Happyness,307077295,6905,7.9,117.0,24.594
14444,The Rugrats Movie,100491683,367,5.9,79.0,19.171
27452,The Spiral Staircase,0,129,7.0,83.0,10.929
10707,The Squid and the Whale,11098131,564,7.0,81.0,10.863
24420,The Time Traveler's Wife,101344412,1695,6.9,108.0,16.18
627,Trainspotting,16491080,6930,8.0,94.0,22.076
652,Troy,497409852,7121,7.1,163.0,47.263
18147,Unaccompanied Minors,0,188,5.8,90.0,12.332
428446,Walking Out,0,93,5.7,96.0,14.185
330630,Weather Forecast,0,0,0.0,18.0,0.6
207903,Westerplatte Resists,0,7,7.3,96.0,1.691
415524,25 Kille,0,1,6.0,141.0,0.6
487047,A Witches' Ball,0,35,6.6,90.0,8.361
20507,Agyaat,0,7,3.3,98.0,2.955
495816,Anjaan Raahen,0,0,0.0,,0.6
411462,Bathinda Express,0,2,5.5,119.0,0.66
26390,Brooklyn's Finest,45719985,590,6.4,133.0,13.525
432301,Chappaquiddick,17904202,169,6.0,107.0,13.549
20027,Delhi-6,8250000,33,5.8,141.0,4.294
15977,Dev.D,7600000,68,7.2,144.0,5.18
166226,Dil Vil Pyaar Vyaar,0,1,7.0,0.0,2.376
159436,Jaani Dushman: Ek Anokhi Kahani,0,15,4.1,179.0,3.292
84533,Ek Main Aur Ekk Tu,0,48,5.6,110.0,5.565
261861,Fishtail,0,2,4.5,70.0,2.665
512295,Freedom at Midnight,660390,12,7.5,138.0,2.841
218902,Haani,0,2,5.3,138.0,0.6
10503,Happy-Go-Lucky,18130888,266,6.6,118.0,10.189
35572,Harishchandrachi Factory,0,10,7.3,96.0,2.621
401285,Jagga Jasoos,12500000,64,5.8,180.0,6.673
266315,Jatt James Bond,0,5,5.2,220.0,2.236
14073,Jodhaa Akbar,28700000,170,7.5,213.0,9.571
370852,Judge Singh LLB,0,1,8.0,137.0,2.877
509529,Mere Yaar Kaminey,0,1,5.0,128.0,0.685
74510,Kevin Hart: Laugh at My Pain,0,97,7.3,89.0,9.605
42189,Kevin Hart: Seriously Funny,0,122,7.3,72.0,7.911
539142,Khido Khundi,0,1,7.0,152.0,0.644
71257,Khoobsurat,0,5,4.6,153.0,3.113
21607,Kisaan,0,1,5.0,100.0,0.883
15467,Kismat Konnection,11000000,44,4.8,153.0,5.19
24613,Kurbaan,6600000,25,4.6,161.0,4.294
9972,Lock Up,22099847,629,6.6,115.0,15.661
138370,Luv Shuv Tey Chicken Khurana,1600000,15,6.4,140.0,3.109
39218,"Main, Meri Patni Aur Woh",0,9,5.3,128.0,1.939
594763,Manje Bistre 2,0,1,10.0,125.0,1.4
466391,Motor Mitraan Di,0,1,7.0,,0.6
142,Brokeback Mountain,178043761,4601,7.8,134.0,31.328
69536,Mugamoodi,0,13,5.0,162.0,2.76
69612,Muran,0,3,6.3,134.0,1.288
79862,My Friend Pinto,0,2,5.0,115.0,2.661
505832,My Little Pony: Equestria Girls - Forgotten Friendship,0,14,7.1,44.0,7.967
537170,My Little Pony: Equestria Girls - Rollercoaster of Friendship,0,11,8.4,44.0,6.255
444531,32 Pills: My Sister's Suicide,0,5,9.0,89.0,3.62
240865,Naan Sigappu Manithan,2800000,12,6.2,161.0,3.621
730420,Nasha Natasha,0,6,6.8,83.0,1.857
211108,Naughty Jatts,0,1,6.0,0.0,0.966
424691,Needhi Singh,0,1,2.0,120.0,0.6
314677,Peace Haven,0,1,7.0,73.0,2.631
152259,Phantom,1034589,195,5.9,99.0,18.251
11191,Mystic Pizza,0,297,6.3,104.0,13.997
183307,Pooja Kiven Aa,0,1,5.0,0.0,0.6
10483,Death Race,76014335,2597,6.2,105.0,45.84
51620,Death Race 2,0,736,5.7,96.0,30.487
391756,Saadey CM Saab,0,2,5.5,143.0,0.683
491423,Sat Shri Akaal England,0,2,7.0,128.0,0.6
694972,Rudhra Thaandavam,0,0,0.0,146.0,0.6
545484,The Birth Reborn 3,0,1,8.0,,0.642
458414,Tiger,0,8,6.8,100.0,7.237
540313,Udaan,0,1,4.0,128.0,0.923
752,V for Vendetta,132511035,10364,7.9,132.0,56.489
239777,Puli Vettai,0,0,0.0,98.0,0.6
21297,Wake Up Sid,11000000,92,7.1,138.0,6.854
453980,We Are Family,0,0,0.0,,0.604
351410,What the Jatt!!,0,1,6.0,142.0,1.181
10358,Zack and Miri Make a Porno,42105111,1515,6.2,102.0,30.629
421334,Zindagi Kitni Haseen Hay,950000,3,7.7,150.0,0.959
173886,26 Years: The Dewey Bozella Story,0,3,8.3,120.0,3.865
340357,April and the Extraordinary World,0,195,7.0,103.0,10.598
738215,Barbie: Princess Adventure,0,81,7.8,72.0,231.365
34134,Barbie in A Mermaid Tale,16441438,397,7.0,75.0,31.543
316322,Barbie in Princess Power,0,120,6.0,74.0,25.621
355111,Barbie in Rock 'N Royals,0,119,6.8,84.0,23.062
415749,Barbie: Star Light Adventure,0,65,6.8,79.0,15.851
57737,Barbie: A Fairy Secret,0,274,6.4,72.0,28.866
73456,Barbie: Princess Charm School,0,378,7.1,79.0,36.666
377897,Barbie: Spy Squad,0,232,6.8,75.0,30.478
129533,Barbie: The Princess & The Popstar,0,322,6.9,86.0,30.525
434757,Barbie Video Game Hero,0,130,7.1,72.0,25.721
223706,Boy & the World,0,146,7.4,80.0,8.172
435050,It's for Your Own Good,0,140,6.0,93.0,7.478
412489,Franca: Chaos and Creation,0,16,7.1,80.0,4.898
121986,Frances Ha,4069826,919,7.4,86.0,15.197
447818,Generation Iron 2,0,35,6.7,106.0,8.565
422229,Ghost Patrol,0,9,4.6,50.0,2.73
422469,I Am Bolt,0,61,7.0,107.0,10.699
207883,I'm in Love with a Church Girl,0,36,5.3,118.0,16.78
413361,Ice Guardians,0,22,7.3,108.0,7.192
283161,Kahlil Gibran's The Prophet,0,66,7.3,85.0,9.839
267970,Miss Hokusai,0,70,7.0,90.0,8.275
382581,Monster High: Great Scarrier Reef,0,47,7.4,69.0,16.319
183443,Monster High: New Ghoul at School,0,25,6.1,23.0,17.725
393559,My Life as a Zucchini,5873256,848,7.8,66.0,9.999
356161,Phantom Boy,0,40,7.2,82.0,4.417
455616,The Free Man,0,4,7.0,84.0,1.603
377690,The Lion Woman,0,96,6.9,126.0,7.579
38053,The President's Barber,0,20,6.8,116.0,3.259
433092,Tokyo Idols,0,30,6.7,88.0,3.149
441701,Veronica,0,1152,6.1,105.0,20.661
447839,Wrong Side Raju,0,5,8.0,140.0,2.441
525661,Bombshell,53774397,1588,6.9,108.0,39.339
368103,"Chatô, The King of Brazil",0,19,4.8,100.0,2.515
76146,Autumn,0,8,5.8,101.0,1.174
11971,Much Ado About Nothing,22551000,454,7.1,111.0,13.007
335053,My Big Night,0,136,5.2,98.0,8.158
405314,My Little Pony: Equestria Girls - Legend of Everfree,0,28,6.8,73.0,14.938
640424,Pac’s Scary Halloween,0,2,7.5,44.0,0.721
400387,Riphagen the Untouchable,0,89,6.5,132.0,8.426
310567,Umrika,0,24,6.0,98.0,3.314
426568,Unchained: The Untold Story of Freestyle Motocross,0,3,5.7,92.0,5.401
178915,Welcome Mr. President!,9500000,522,6.2,100.0,6.805
209340,A Stoning in Fulham County,0,4,6.0,120.0,2.699
392251,Adam: His Song Continues,0,5,7.0,100.0,1.4
50820,The Substitute 3: Winner Takes All,0,17,5.2,89.0,5.099
169821,In Defense of a Married Man,0,5,5.0,94.0,3.349
203552,Quiet Victory: The Charlie Wedemeyer Story,0,4,8.0,100.0,3.144
197631,Strange Voices,0,4,7.3,100.0,4.776
111027,The Ryan White Story,0,9,6.7,102.0,3.16
58375,Too Young The Hero,0,5,6.6,100.0,3.705
208377,A Triumph of the Heart: The Ricky Bell Story,0,9,5.1,100.0,5.487
103198,Unspeakable Acts,0,9,5.3,100.0,2.964
202148,Nightmare in Columbia County,0,6,6.0,100.0,3.691
22193,"All's Well, Ends Well 2009",0,2,6.0,95.0,1.901
453356,Gabriel and the Mountain,0,35,6.7,127.0,3.195
409520,Lommbock,0,74,7.0,102.0,6.552
454227,Outlaw King,0,980,6.8,122.0,25.377
109513,Hit & Run,14400000,377,5.7,100.0,9.666
720395,Let It Snow,0,12,4.5,86.0,81.624
571650,Paradise Beach,0,85,5.0,93.0,29.035
527632,Hope Springs Eternal,0,37,5.9,78.0,13.155
545770,The Desert Bride,0,0,0.0,56.0,0.6
291351,The Sea of Trees,0,331,6.3,110.0,12.761
132518,Yes or No: Come Back to Me,0,25,6.4,108.0,2.963
367805,Yes or No 2.5,0,10,4.9,102.0,1.748
17661,Going My Way,16300000,88,6.9,126.0,13.268
10155,U Turn,6682098,414,6.6,125.0,12.644
334538,Into the Forest,9995,460,5.7,101.0,14.517
323929,Krisha,144822,119,6.9,81.0,11.025
19973,Comedian,2744253,43,6.7,82.0,8.954
408245,The Journey Is the Destination,0,21,7.0,119.0,6.03
263614,Virunga,0,148,8.1,90.0,9.38
586454,Burning Cane,0,8,5.9,77.0,5.247
613178,Shadow Wolves,0,9,5.3,95.0,40.413
451974,Let It Fall: Los Angeles 1982-1992,0,16,7.9,144.0,5.926
619248,Luccas Neto in: Summer Camp,0,17,8.7,0.0,2.619
642203,Seth Meyers: Lobby Baby,0,40,7.1,61.0,6.489
426253,The Lovers,0,60,5.5,94.0,10.465
570503,Tune in for Love,0,103,7.9,122.0,63.772
639832,Undercover Brother 2,0,14,3.9,85.0,14.567
7350,The Bucket List,175372502,2467,7.2,97.0,16.601
557606,John Leguizamo's Latin History for Morons,0,23,7.3,89.0,9.471
463063,Mubarakan,0,36,6.2,156.0,4.152
82099,A Holiday Engagement,0,73,6.1,92.0,8.248
273671,Christmas Crush,0,31,4.8,88.0,11.738
744080,Dear Santa,0,0,0.0,82.0,9.296
17654,District 9,210819611,6702,7.4,112.0,29.771
9981,Kicking & Screaming,56070433,398,5.8,95.0,14.031
392553,Minimalism: A Documentary About the Important Things,0,256,6.7,79.0,10.763
598254,Oththa Seruppu Size 7,0,8,8.1,120.0,3.241
465171,Williams,0,60,7.4,109.0,8.0
423122,"Dana Carvey: Straight White Male, 60",0,37,6.5,64.0,5.839
411023,The Ivory Game,0,46,7.7,112.0,8.602
652682,Guatemala: Heart of the Mayan World,0,1,6.0,66.0,1.042
604195,The Zoya Factor,0,13,5.7,134.0,4.255
525041,A Christmas Prince: The Royal Wedding,0,656,6.5,92.0,17.015
563710,Angela's Christmas,0,145,6.6,30.0,23.619
347009,The Insomnia Club,0,9,6.4,84.0,4.476
481432,Happy as Lazzaro,0,404,7.4,125.0,13.404
590223,Love and Monsters,0,312,7.6,109.0,476.381
225641,The Well,0,1,5.0,75.0,1.257
494950,Rajma Chawal,0,10,6.9,129.0,2.687
504603,The World Is Yours,0,278,6.9,94.0,11.546
20310,Time Share,0,25,6.2,87.0,5.165
373442,When Two Worlds Collide,0,9,7.4,103.0,1.264
22907,Takers,69055695,803,6.2,107.0,17.032
57089,Hoodwinked Too! Hood VS. Evil,13521829,367,5.1,86.0,20.602
496967,Atlantics,0,129,6.7,104.0,15.039
16814,Crazy People,0,41,5.6,90.0,7.518
586940,I Lost My Body,0,745,7.6,81.0,8.821
449479,Kalushi : The Story Of Solomon Mahlangu,0,7,6.6,107.0,1.955
659856,Lagos Real Fake Life,0,1,7.0,90.0,0.6
566876,Payday,0,3,7.0,105.0,4.35
605199,The Accidental Spy,0,0,0.0,144.0,1.142
1635,The Island,162949164,3828,6.7,136.0,24.075
639609,Holiday Rush,0,112,5.6,94.0,22.449
11371,The Score,113579918,1011,6.7,124.0,14.223
457837,Brotherhood of Blades II: The Infernal Battlefield,0,35,6.6,120.0,12.208
13813,Defiance,51155219,1211,6.8,137.0,16.04
637917,Evvarikee Cheppoddu,0,2,6.0,,0.84
651800,Little Singham: Mahabali,0,0,0.0,68.0,1.15
575793,The Body Remembers When the World Broke Open,0,6,7.7,105.0,4.853
398978,The Irishman,8000000,4113,7.7,209.0,36.279
460555,Operation Red Sea,579220560,90,6.6,142.0,11.831
720021,Poster Boys,0,0,0.0,87.0,0.6
642739,Mike Birbiglia: The New One,0,13,6.8,85.0,4.048
643533,Super Monsters Save Christmas,0,5,6.0,24.0,2.471
651249,True: Winter Wishes,0,27,6.3,45.0,3.552
620814,Pranaam,0,1,6.0,116.0,1.4
651235,What the F* Is Going On?,0,4,7.3,86.0,0.863
367966,Harold and Lillian: A Hollywood Love Story,0,12,6.8,96.0,6.023
495843,Perú: Tesoro Escondido,0,8,7.1,,10.808
385114,Beauties of the Night,0,15,7.5,90.0,2.892
425498,Michael Che Matters,0,46,6.9,60.0,6.803
13483,Awake,14373825,896,6.3,84.0,19.139
11335,Popeye,49823037,366,5.3,114.0,10.86
339692,Shot Caller,0,1368,6.9,121.0,21.079
430354,Bushwick,0,293,5.1,94.0,21.33
474433,Cuba and the Cameraman,0,49,7.5,113.0,9.032
454774,The Girl from the Song,0,88,6.2,102.0,7.164
9986,Charlotte's Web,144000000,919,6.1,97.0,16.53
77016,End of Watch,48126384,2182,7.3,109.0,17.399
10652,Hamburger Hill,13839404,243,6.6,112.0,10.979
2135,The Time Machine,123729176,1460,6.1,96.0,18.556
736690,The Deep End,0,3,6.7,10.0,44.943
10009,Brother Bear,250397798,3811,7.2,85.0,38.431
500376,Girls und Panzer der Film Special: Arisu War!,0,2,3.0,16.0,1.4
648090,Shelby American,0,4,7.5,,3.895
527435,The Christmas Chronicles,0,1090,7.1,104.0,31.151
485157,Barbra: The Music ... The Mem'ries ... The Magic!,0,12,7.5,108.0,5.044
349138,Ludo,0,26,2.6,90.0,2.526
522212,Just Mercy,50401502,1087,8.0,136.0,30.142
209320,The Land of Cards,0,5,5.1,110.0,1.737
8665,K-19: The Widowmaker,35168966,592,6.4,138.0,13.474
611207,The Knight Before Christmas,0,684,6.6,92.0,58.66
355254,De Palma,0,86,7.3,108.0,10.06
13489,Lost Boys: The Tribe,0,96,4.4,94.0,14.524
494092,Beat Bugs: All Together Now,0,8,5.3,50.0,3.357
486334,Brian Regan: Nunchucks and Flamethrowers,0,12,5.7,61.0,5.869
483010,Saving Capitalism,0,27,6.9,73.0,7.477
424998,The Case for Christ,0,153,6.5,112.0,26.731
427298,Carlos Ballarta: El Amor es de Putos,0,1,7.0,67.0,2.14
111190,Adore,1575749,694,6.0,100.0,13.849
397517,Be Somebody,0,198,6.7,88.0,11.556
3179,Beavis and Butt-Head Do America,0,383,6.5,81.0,10.135
36616,Bébé's Kids,8442162,39,6.0,72.0,5.837
621753,"Bikram: Yogi, Guru, Predator",0,55,6.4,86.0,9.14
7874,Black Snake Moan,10903846,517,6.8,116.0,12.062
25769,Carriers,5802422,636,5.8,84.0,20.748
611284,Dorasaani,0,0,0.0,122.0,0.84
333099,Dream/Killer,0,18,6.7,107.0,3.256
9397,Evolution,98376292,1466,6.0,101.0,28.745
17182,Eye for an Eye,26877589,187,6.1,101.0,8.632
10074,Hot Rod,14334401,619,6.3,88.0,13.557
33689,It Takes Two,0,602,6.4,101.0,11.992
650614,"Lorena, Light-footed Woman",0,11,6.5,28.0,1.726
200727,"Love, Rosie",4439431,4690,7.8,102.0,32.013
610505,Mallesham,0,4,7.5,132.0,1.561
412610,Once Upon a Time in the West: The Wages of Sin,0,2,7.5,20.0,2.097
34016,She's Out of My League,49779728,1390,6.3,104.0,19.631
13824,Superstar,0,203,5.3,81.0,10.446
17578,The Adventures of Tintin,371940071,3929,6.8,107.0,28.737
76487,The Devil Inside,101758490,564,4.8,83.0,20.796
2925,The First Wives Club,116400000,484,6.6,102.0,10.804
2046,The Gift,12008642,717,6.5,111.0,14.558
19905,"The Goods: Live Hard, Sell Hard",0,136,5.4,90.0,12.388
9291,The Longest Yard,190320568,2166,6.5,113.0,33.6
12177,The Love Guru,40854735,498,4.3,87.0,12.867
11975,The Rainmaker,45916769,651,7.0,135.0,10.808
1587,What's Eating Gilbert Grape,10032765,2541,7.7,118.0,20.635
1852,World Trade Center,163247198,1035,6.1,128.0,13.7
57157,Young Adult,22939027,834,5.6,94.0,11.217
13499,"Yours, Mine & Ours",72028752,600,6.1,90.0,13.026
1949,Zodiac,84785914,6556,7.5,158.0,23.112
563355,Puppy Star Christmas,0,8,6.5,90.0,10.249
11860,Sabrina,53672080,374,6.1,127.0,15.124
526973,Target Number One,0,27,6.2,135.0,179.386
558341,Trevor Noah: Son of Patricia,0,68,7.1,63.0,7.401
282728,A Fairly Odd Summer,0,28,4.5,66.0,9.5
95754,Big Time Movie,0,100,7.5,68.0,12.023
46261,Don't Be Afraid of the Dark,36993168,748,5.7,99.0,19.201
476549,Escape from Mr. Lemoncello's Library,0,26,5.7,69.0,7.965
439058,Hey Arnold! The Jungle Movie,0,141,7.6,81.0,27.709
246569,Jinxed,0,69,6.6,75.0,8.62
424661,Legends of the Hidden Temple,0,25,6.9,68.0,4.655
363807,"Liar, Liar, Vampire",0,58,7.2,66.0,4.363
65055,Shark Night 3D,10126458,334,4.9,91.0,17.616
48186,The Boy Who Cried Werewolf,0,175,6.2,97.0,11.284
352805,The Massively Mixed-Up Middle School Mystery,0,0,0.0,39.0,1.713
531122,Ana e Vitória,0,150,7.3,115.0,6.76
553649,ReMastered: Tricky Dick & The Man in Black,0,21,6.6,58.0,4.872
555850,The Holiday Calendar,0,771,6.7,94.0,21.314
299782,The Other Side of the Wind,0,106,6.8,122.0,13.083
538002,They'll Love Me When I'm Dead,0,84,7.3,98.0,11.575
679242,Thorne: Sleepyhead,0,0,0.0,126.0,0.964
642738,Iliza Shlesinger: Unveiled,0,20,6.9,78.0,6.055
84154,Donald Glover: Weirdo,0,46,6.8,65.0,5.337
15302,The Pixar Story,0,145,7.5,87.0,12.157
318224,Going Clear: Scientology and the Prison of Belief,0,586,7.7,119.0,12.247
425003,Colin Quinn: The New York Story,0,11,6.1,62.0,5.587
393729,Divines,0,481,7.9,105.0,10.399
396232,Sour Grapes,0,44,7.6,86.0,9.139
306952,Naomi and Ely's No Kiss List,0,947,5.9,89.0,11.778
726953,Return To Splatter Farm,0,0,0.0,90.0,37.68
587693,A Christmas Prince: The Royal Baby,0,320,6.4,84.0,52.716
1628,Jules and Jim,0,562,7.7,110.0,10.629
414425,Mudbound,0,820,7.5,135.0,10.611
299400,Santa Claws,0,9,4.4,86.0,4.848
466550,Drive,0,26,5.8,147.0,84.143
302349,Iron Sky: The Coming Race,400900,174,5.0,93.0,13.047
300685,Jeff Dunham: All Over the Map,0,11,5.3,41.0,3.188
245168,Suffragette,16002420,1237,7.3,106.0,12.13
171424,The Green Inferno,6833445,865,5.5,100.0,22.102
521935,Cam,0,992,5.8,95.0,17.547
606625,Follow Me,3551439,112,7.0,88.0,19.859
477530,Nothing to hide,0,16,7.5,86.0,2.89
537996,The Ballad of Buster Scruggs,0,2569,7.2,132.0,18.351
556803,The Princess Switch,0,1575,7.1,101.0,38.606
12244,9,48428063,2464,6.8,79.0,27.544
513409,Earthquake Bird,0,274,5.9,107.0,16.695
614698,El Sendero de la Anaconda,0,4,6.5,74.0,2.748
648337,Go! The Unforgettable Party,0,47,7.5,60.0,72.456
319832,Guna 369,0,1,5.0,146.0,1.778
645998,House Arrest,0,5,5.5,104.0,12.533
120811,K-ON! The Movie,0,39,7.9,110.0,5.992
508965,Klaus,0,1900,8.3,96.0,62.329
25195,Leap Year,29922472,1409,6.9,100.0,17.502
648460,SunGanges,0,0,0.0,74.0,2.313
359093,The 24 Hour War,0,24,7.3,99.0,7.717
198375,The Garden of Words,0,1239,7.6,46.0,32.911
510047,Aalorukkam,0,3,7.3,114.0,0.733
488113,Christmas Wedding Planner,0,305,5.5,86.0,19.329
547650,Halkaa,0,6,5.7,114.0,2.286
564231,Mala Kahich Problem Nahi,0,1,7.0,134.0,0.6
524738,May the Devil Take You,0,69,6.1,110.0,9.475
574690,Muzaffarnagar Baaqi Hai,0,1,7.0,136.0,0.6
542794,Odu Raja Odu,0,2,6.5,122.0,1.507
344170,Only the Dead,0,35,7.7,78.0,3.591
520712,Pimpal,0,1,8.0,92.0,1.194
